   -0.534766     0.099598    -0.886676    -1.244552    -3.492762     1.440821
    0.522444     0.958975     2.618775     2.668484     0.437985     0.793902
    1.581126     2.484509     3.084666     0.908021     2.218116    -0.067297
   -0.458229     0.885141     0.249537    -1.076029    -1.364918    -0.910494
    0.275520    -0.840232    -2.079687    -0.440939    -2.670107    -1.239454
   -0.893238    -1.465911    -0.025422    -0.790246     1.614896     0.112675
    2.109855    -0.286184    -0.531977     1.329126     0.715507     3.715000
   -2.781437    -1.055771     0.261856    -0.914705     0.118006    -1.416829
   -0.624744    -0.637183     1.508250    -0.915732     0.934784     0.719923
    0.001633    -0.278615    -1.119591     0.396930    -0.406014    -0.107708
    1.610424     0.748730     0.210555     0.281040     1.934411     1.859838
   -2.014997     2.978423     2.261913    -2.149012    -0.922238     0.212327
    1.629417    -1.136774    -0.373676     0.026082     0.844206    -0.645526
   -0.277133    -0.969894    -0.151096     0.007361    -1.867129    -1.062988
   -1.132157    -0.775180    -0.632859     3.371558     0.488807    -0.786939
    0.241850     0.428659    -0.490726     0.321736    -1.636101    -0.649464
   -1.647729    -1.088077     1.398665     0.131936     0.603402     0.201170
    1.821943     0.170485     2.235855     1.666424    -1.317742     0.236065
    1.341690     0.777250     0.002400    -1.096160    -1.567034     0.216169
    0.005081    -0.145053     1.792767     0.755825     1.297869     3.197547
   -3.258463    -0.276138     0.473598    -0.979088    -0.012914     0.373043
   -1.436887    -0.669156    -1.120353    -1.593695    -1.348776     0.261751
    1.996562     3.057970     1.004717    -0.010784     1.012116     0.819836
    0.142558    -0.108629    -1.882843     0.425272    -1.401086    -0.437918
    2.314986     1.211486     0.399133    -0.071353    -0.159305     1.676182
   -0.309624    -0.320670     0.564366    -1.364657     1.791743     0.190970
   -2.279137     0.148139    -1.309001    -1.514980    -1.068185     0.327824
    1.243755     1.712658    -0.494359    -2.358334    -0.188091    -1.137105
    0.609210    -0.039643     0.970880     1.151144     0.242488     1.657490
   -3.957773    -0.598553    -0.933515    -1.703763     0.370514    -1.744662
    2.471303     1.824709     1.783747    -0.963476     0.204228    -0.345272
    1.755064    -0.721517    -0.349196     0.897226     1.979753     0.829688
    1.281765     0.162017     0.186446    -0.272097    -2.383772    -3.110711
   -2.108577     1.938389    -1.831229    -0.932166    -1.848078    -3.302242
    1.110982     1.206160    -0.303110    -2.484852     1.499658    -0.171629
    0.730438     0.496002    -1.151576    -1.041106    -0.026017     0.393890
    1.499201     1.735510     0.290096    -2.381782    -1.688956    -0.917383
    0.029096     1.340122    -0.305096    -0.622570     1.753014     2.037589
   -0.736470    -1.276442    -2.266316    -0.346738     0.742560     1.137784
   -0.311003     1.965715     0.763167    -1.839902    -0.834820    -0.404930
   -0.776927    -0.420842     0.866409     0.369351    -0.241937    -0.287548
    0.313499     0.853103     1.492406     0.477822     1.032003    -0.193629
    0.379162     0.241610     1.590933     0.849845     2.428027     1.093980
    0.672205     0.655833     1.370567    -0.170941    -1.554571     1.172125
   -0.715173    -0.530899     3.115105    -0.850235    -1.206419    -1.373239
    0.434490     1.457949     1.131927     0.562588     2.281796     1.501135
   -1.057515     0.069129    -1.591978    -0.875448    -0.586846    -1.656589
    1.995544     0.679157    -0.717761     1.578506    -0.752683    -0.842087
    0.255250    -0.774231    -1.643210    -0.018239    -0.595045    -0.698370
   -3.508606    -2.797310    -0.589918    -1.271054    -1.067799    -0.155984
    1.526996     2.381357     0.923703    -0.710803     1.134162    -0.128053
    2.107660     2.081162     2.898477    -1.794066    -0.096701    -0.444616
    0.517789     1.586430     1.631182    -0.661645    -1.536961     0.085578
   -0.876289     1.487384    -1.980291     3.304277     2.517067     0.622306
    0.689788    -0.574561    -0.280305     3.081059     1.208685     2.010390
   -0.760339    -2.406363    -1.375871     0.120366    -0.823577     0.371774
    1.536736     2.175507     2.188401    -1.197404    -0.723576    -1.022831
    2.244378     1.458531     2.498306     1.974685    -0.539883     2.428601
   -1.512265    -1.826901    -1.059020    -0.119195     0.430966     2.072821
    1.185246     1.388890     0.363037     0.933813     2.154729    -1.231514
   -2.009938    -0.973783    -2.869234     0.778550     1.731132    -0.817125
    1.101769     1.552334    -1.083795     1.496817     0.426157     0.499038
   -2.148416    -0.062820    -1.149900    -1.504325    -0.389150     0.067078
   -2.709398    -3.768497    -0.711879     2.302155     0.946580     0.158709
   -1.131508     1.030052    -1.753161    -0.007766    -0.296172     0.930464
   -1.426170    -2.033815    -1.438904    -2.412332    -1.966209     0.450074
    0.279855    -2.403228    -0.073927     0.063575    -0.209865     1.542633
   -0.427236     0.042161    -1.864837    -1.505111    -1.486409    -2.662927
    0.740631     0.723101     0.736556     0.976368    -0.560215     0.246068
    0.760091     0.688877     0.866651    -0.236439    -0.716398     0.469045
   -2.585644    -2.404345    -2.721706     1.124552     0.209611     0.437023
   -0.316964     2.020699     0.578935    -1.746376    -1.137863     0.330243
   -1.146948    -2.203580    -1.581401     1.391741     0.281268    -1.236138
   -0.560648    -1.330411    -1.490266     1.098616     0.227249    -0.336973
    2.266471     3.330602     2.591310    -1.110945    -1.387841    -1.960711
   -0.445697     0.786452     1.953205     2.891669     4.150381     1.662816
    2.411268    -0.446431    -0.577349    -2.546235    -3.083364    -0.463334
   -1.796898     0.099709    -2.320480     0.535802     0.993427     1.762821
   -0.560060    -0.102195    -1.606882    -1.281053    -1.323503    -0.001042
    1.898131     1.502970    -0.370557     0.479591    -0.374267    -1.489997
    2.165462     0.375583     2.395411    -0.870947     0.115309    -0.435723
    1.194599     1.801433    -1.999544     0.265096     0.513385     1.203924
   -0.163008    -2.032891     1.776129    -0.620823     0.947944     1.607996
   -1.139067    -0.225623    -0.095796    -0.499762     2.067635     0.060989
   -2.077453    -2.564405    -1.776912     2.530728     1.681831     0.515153
   -0.477094     0.040225    -0.857019     1.995559     1.347888     0.147884
    1.561283    -0.893377    -0.609144     2.756731     0.354156     0.362109
   -0.690996     0.746452     0.088754    -0.436667    -1.094912    -1.475645
   -1.284781    -0.034655    -0.902669    -0.534847     0.102954    -0.566396
    1.714390     1.223062    -0.060243    -0.406699     0.671153    -1.360703
   -1.233578     1.250197    -0.549022     0.116230     0.911636     0.929681
    1.812262     0.902310     2.850910    -0.833893    -1.889271    -0.751600
   -2.072475     0.035643    -1.313668    -1.309242    -1.777579    -2.188333
    0.189888     0.866162     0.643083     0.463570     0.925445    -1.383466
    1.695690     0.931686     1.753307     0.036584     1.045944    -0.016951
   -0.390223    -0.729256    -2.493881    -0.108003    -0.428606    -1.687117
    0.032095    -0.857380    -0.854728     2.143679     0.715428     1.624608
    2.064987     0.961404     1.116645    -0.210054    -0.188031     1.280300
    0.609915     1.001291    -0.242313     0.103457    -0.541646     0.207185
   -0.067657    -2.187466    -0.948331     0.983390    -3.676456     0.892920
    0.062340     0.267817     1.158352     1.249845     2.014305     2.147940
   -1.477224    -1.671108    -1.685381     1.110565    -0.998872     1.429575
   -0.649448    -2.127231    -1.265572    -0.939250     0.725112    -0.386992
    2.510591     0.279664    -0.122765    -0.550605    -0.862738    -1.174311
   -1.839532    -0.564293    -1.373271    -1.062133    -1.398260    -1.190831
   -1.010112    -0.569695    -1.769796     1.986404     0.751800     1.726190
    0.082980    -0.693891    -1.224421     0.346020     0.321152    -0.160672
   -2.847975    -2.666539    -0.735707     0.331286     1.049404    -1.138962
    0.333719     0.238067    -0.220396     1.485129    -0.687839    -0.682759
    1.404474     1.114229     0.679762     0.107674     0.168726    -1.772416
   -0.205445    -0.417400    -0.539196    -0.542366    -0.064026    -0.813890
   -0.193708    -1.411647    -0.354808    -0.355542     0.839492     0.956918
    0.524233     1.530703     1.236775    -1.160393     0.942218    -0.623854
    0.771759    -1.092299     1.555908     4.288607     0.908431     0.238073
    0.099489     2.271749     1.300232    -0.779550     0.295582    -0.590110
    0.897206     1.506131     0.926172     1.049660    -0.495240    -0.956886
    1.610643     0.777472     2.077107    -0.647686     0.689522     1.120116
    0.735345     0.366180     0.823910    -0.846065    -2.757274    -0.611286
   -0.400255    -0.147954    -1.043920    -2.106782    -0.657344     0.041410
   -0.454465     0.254753    -1.138152     0.028440    -0.124251     1.160285
   -1.230551    -0.144503     0.321223    -3.389488    -2.101850    -0.538569
   -2.037792    -0.594155     0.303318    -0.647496     0.880231     0.939584
    0.030562     0.829802     0.569118     2.251762     0.594914     0.869159
   -1.620856    -1.441595    -1.747878    -0.623214    -1.080644    -0.602469
    0.285217    -0.653989    -0.397635     0.968335     0.375090     2.136804
    0.367411     0.812975     0.733387    -3.606730    -2.145138    -2.754970
   -1.684485    -3.468767    -0.971746     0.556597     0.876794     0.229915
   -1.073043    -0.533126    -0.307449     0.496995    -0.594879    -1.547452
   -1.671911    -0.144465     1.096568     2.206001     0.131701    -0.760192
   -0.576501    -0.985976    -1.024019    -0.171638    -0.464276     0.594681
    0.367540     1.606194     0.580528     0.230278    -2.080192     1.246267
    1.608375    -1.020177     0.486644    -1.900823    -1.138982    -0.379530
   -0.019861    -0.133740     0.280955     2.365852    -0.629091     0.048153
   -2.256054    -0.863775    -2.807428    -1.431283    -1.350679    -0.943178
   -1.256385    -0.146249    -0.679604    -0.100334    -0.713488     0.359121
    0.092525    -1.481523     0.232467    -0.791963    -0.559403     0.557004
    1.223874     2.201089     0.421710    -0.830432    -0.384077    -0.529080
    0.445566    -0.704905     1.452416     0.713563     0.013255     3.551043
    1.177618     0.174520     1.166228    -0.098329     0.270520     1.709082
   -2.246283     1.255653    -0.201678     2.960868     1.463403     1.085163
    1.233262     1.264370     1.865027     0.357459    -2.341369    -1.713994
   -1.848238     0.095958    -0.996088    -2.544196    -1.228635    -0.469903
    0.806914     1.614511    -0.097388     1.861701     1.605786     1.455579
    1.672474    -1.408993     2.271285     1.098674    -1.242154    -1.088506
   -1.092887    -2.808906    -0.960582     1.877122     1.345441     0.083776
    0.327745     0.225760     0.358655    -1.895810    -2.343500    -1.595276
   -0.928073     0.530280     0.039038     0.777425     0.439403    -0.285087
   -0.586316     0.649128     0.463939     1.587713     1.579118     1.461834
   -0.883400     1.604362     2.276609    -0.988466     0.224386     1.387249
   -2.217326    -1.757798    -3.082201     0.237799     2.569018     0.245875
    2.124375    -0.536721     0.662681    -0.186579     0.018904     0.256714
   -0.599557    -0.238069    -1.303991     1.187716     0.907945     1.434185
    0.287141     0.480800     2.444801    -0.966913    -0.885403    -0.419213
   -0.890049    -2.177345     0.876542    -1.149439     0.475679    -0.410707
   -0.625893     1.262775     0.357748    -0.176538     0.493638     1.430376
   -0.697400     1.045495     0.598324    -0.964563     0.357992    -0.744935
    2.487057     2.069392     1.173529    -0.971198    -0.593219     0.114705
    0.417789    -0.354670    -2.678430    -0.321221     0.712043     0.713483
   -0.088556     0.010571    -0.218956     1.152567     2.542724    -0.885887
   -1.213685    -1.319396    -0.934233     1.996253     0.680610     1.938714
   -1.133831    -0.566114    -0.836980    -1.356042    -0.369867     0.567443
    1.157907    -2.331675    -0.357161     1.980627     0.330893     0.584296
    1.475990     1.210518     0.789860    -2.554475    -0.542498    -0.422808
    0.107641     0.970474    -0.508219    -0.411735     0.901489    -0.512399
    0.981374     0.514578     0.141517    -0.403165     0.554784    -2.381775
   -0.251704    -0.538487    -1.086048    -1.711447    -3.036439    -2.581828
   -0.247695    -2.706083    -1.487870    -1.732631    -0.868292    -2.567242
   -0.064649    -0.413373    -0.268623     0.612976     1.872038     2.778721
    0.546014    -0.432032     1.136647    -0.713249    -1.486342     0.668422
    0.770002     0.621195     0.172403    -1.778040    -0.780641    -1.864105
   -0.059368     2.048155     0.340756     2.947853     1.347519     2.047025
    2.205794     0.580803     2.404976     0.477133     1.853792     0.795589
    0.701070     1.474192     1.100501    -0.577746     0.165410     0.281397
   -0.996201    -1.296009    -3.216227    -0.026335    -0.191722    -1.712521
   -1.821327    -0.110113     1.219527    -1.844767    -1.454343    -1.637446
   -3.431123    -1.591469    -1.021937    -0.438954     1.069342     1.045565
    1.642708    -0.034080     0.563902     1.298277    -1.274346    -1.942549
    1.150873     0.101539    -1.840379    -0.777325    -0.723123    -0.395740
    0.764951     2.339552     2.598174     0.656338     2.075773     2.143347
    0.551916     0.971640    -0.337904    -1.318003     0.127522     0.051981
    0.492421     0.133188     1.380797     1.025161     1.856639     1.516196
    2.658315     3.297644     0.302583    -0.653146    -2.701759    -3.092895
   -0.280548     0.186662     0.629502     2.297067    -1.413807    -0.078745
   -1.200260    -1.247960     0.902211     0.703574     0.771005     0.031039
    0.562623     0.722435    -0.779563    -0.597832    -0.291266     0.021988
   -0.382516    -0.832218    -1.262443     0.723146     1.203863     0.545905
   -0.419260     0.196784    -0.927444     0.937339     1.466904     1.025794
   -1.009017    -1.325488    -1.605897     0.537542     0.566235    -1.505432
   -1.308980    -0.557890    -1.800006    -1.489715    -1.226878    -1.461167
   -0.556616     0.725117     0.146919    -0.893066     0.066957     1.947054
    3.576727     1.607776     2.471654    -0.267371     1.390854     1.447001
    1.983373     1.199399     1.474216     1.475918     1.053069     1.488583
   -0.620839     1.754558     0.555661    -2.037758    -0.807632    -1.153083
   -0.690660    -0.649695     0.144872    -1.201499     0.426487     1.746969
    0.339091    -1.207642    -1.693181     1.436403     1.133346     2.236734
    2.560627     1.349757     0.725619    -0.016639    -0.322506    -0.562969
    2.207206    -0.062466    -0.034663     0.589636    -0.291340    -1.934682
    3.208966     3.640864     3.339656    -2.112482    -1.211779    -0.992404
    1.060055     1.292715    -0.698769     2.115204     1.438855     0.259848
    1.670624     2.039935     2.228097    -4.159610     0.562581     0.170002
    0.616062     1.589572     1.738382     0.981160    -2.018770    -1.072609
    1.822147     2.229625     1.482384    -1.659822     0.900453     1.086347
   -2.938781    -2.536369    -0.837163    -2.963322    -2.165075    -0.736854
   -1.511737    -1.096321    -1.635024     1.830015     0.997243    -0.797143
   -0.928425     0.393903     1.396230     0.036226    -1.702038    -1.176833
   -1.501294    -2.419796    -1.485903    -2.261578    -2.449864    -0.845497
   -2.533178     0.173114    -0.432240     3.644749     2.006619     0.922507
   -2.232612    -0.518454    -0.710232     2.002302     0.715397     1.564493
   -0.306539     0.929504     1.632066    -0.283721    -1.911186     0.586348
    1.330209     2.110009     2.216745    -0.482928    -2.687789    -0.417707
    0.361294     0.461107    -1.637669     0.360985     0.744121    -0.021654
   -0.915254     0.888129    -0.304770    -0.020676    -0.050194    -0.287081
   -1.407999     0.327546     0.241265    -3.624872     0.097716     0.527325
   -0.845104    -1.367115    -1.086779     0.684531    -0.422394     1.558148
   -1.645543    -0.366275     1.963967    -3.723809    -1.043198    -1.507947
   -0.885219    -0.615077     0.436975     0.263848     1.785251     1.742334
    2.118225     1.911602     2.121993    -1.403922     0.706973     1.428746
   -0.393403    -0.985594     1.043260     0.692653     0.440073    -0.665096
    2.821242     1.493834    -0.040416     1.423125    -0.629209     0.151063
   -0.506709    -3.052896    -0.151258    -0.780739     0.961434    -0.971626
    0.317494     0.379634    -0.357945    -0.986286     0.185692    -0.515648
   -3.571295    -2.913862    -2.429677    -0.681421    -0.309048    -2.522176
    0.071918     0.877572     1.189735     0.517979     0.940685     0.023846
    0.569490     1.061205    -0.293159     0.011950    -0.680224    -1.242135
   -0.973676    -1.320559    -3.649138    -0.683544    -0.436904    -0.397259
    1.262700     1.155262     0.939340     1.156411     3.624107     2.123544
   -0.456793    -0.068055    -0.571296     0.068558     1.940428     0.869273
    0.676117    -1.350126    -0.974039    -0.432728     0.486629     0.968178
   -1.706087     0.189022    -0.449847    -1.367437    -0.605287    -1.078428
   -1.060627    -0.896442     0.498273     1.633466     0.595521     0.718925
   -0.982634     1.554751     1.415169    -0.693255    -0.003488    -1.311471
    0.155452     0.780224    -0.301261    -1.511693    -0.795325    -1.370000
   -0.449236     0.595698    -0.939346     0.579782     0.352453    -0.609942
    1.311176     1.347480     1.098435    -0.356551    -1.068151     0.132140
   -0.449596    -0.747486    -2.603669    -0.060386     0.680097     0.871562
   -1.743221    -1.312475     0.543962    -0.631006    -1.728936    -2.564507
    0.219928     2.586837     1.599252     0.048243    -0.226590    -1.056281
   -1.584931     0.642796     1.112551     1.294891     1.623963     0.072215
   -0.773361    -2.909286    -0.562276    -1.492133    -0.737459     0.525159
   -0.650023    -0.507605    -0.393110    -1.432107    -1.325103    -0.291831
   -0.294820    -0.853174    -0.519354     1.373638     0.623627     2.383013
    3.587827    -0.556199     1.123514    -0.399057    -0.799706    -1.246869
   -1.131096     1.264398     1.904193     0.289767     1.685848     0.129538
   -1.414903    -3.369355    -0.571648     1.221707     1.469091     0.439256
    1.381131     0.004824    -0.677214    -2.785477    -1.086421    -0.156439
    0.807214     3.379136     3.952222     0.731279     2.075571     1.724464
    0.976518     0.219525     0.018117    -0.339587     1.767072    -0.658012
   -0.296452    -0.736857    -0.490436    -0.238344    -0.762342     1.195467
   -0.136477     0.233742    -0.884599     2.559114     0.466669     0.508418
    1.126541    -0.380037     1.099290    -1.040822     1.991894    -0.007432
    0.800946    -0.250457     0.054974    -0.802916     1.541319     0.582292
    1.095778     1.488411    -0.781320    -0.005119    -1.873853     1.075301
    0.674621     1.434081     1.558945    -1.181678    -0.873774     0.445193
    1.034964    -0.636408     0.175175     0.107126     1.759025     2.427215
   -1.335089    -0.525682    -1.321869    -3.888584    -1.590987    -0.204975
    1.898097     2.589572     3.013910    -1.233112    -1.506180    -1.145649
   -1.235989    -1.283698    -0.089491     0.979967     1.027576    -0.559582
   -0.876122    -0.566254    -1.078088     0.807796    -0.913146     0.815429
   -3.262218    -1.619504    -0.187249     2.566202    -0.076493    -0.011229
   -0.135238     0.439139    -0.017935    -0.955633     0.082050    -0.090640
    1.686358     3.703065     0.262118     0.818719     1.331198     2.624556
    0.077375    -1.565946     0.335320    -0.040585    -1.296166    -0.024231
   -1.772940    -1.639545    -1.283163     1.410848     0.527826     1.281706
    1.236923     1.379253     2.060968     0.162657    -0.631928    -0.890361
    1.211511    -0.918839    -0.609548     0.672510     1.269794     1.167730
    0.580666     0.270145     0.717796     3.854673     1.170392     0.626492
   -0.954561    -0.981870    -1.409784     0.943900    -0.941081    -1.798960
   -0.394956    -2.054337    -2.305765     1.473663    -0.224013     0.484464
   -0.580426    -1.806560    -2.267485     1.623098     1.945999    -0.168690
    0.942466     0.439921     0.679763     1.961185     1.021390     1.039394
    0.645719    -0.669512     0.424532     0.449094     0.368275    -0.749747
    2.855125     1.554034     2.214895    -3.851850    -3.365477    -3.418062
    0.747363     1.117472     0.887661    -0.035195     1.389859     1.730200
    1.048901     1.206206     1.497867     1.946103    -0.211309     3.505003
   -1.663801    -0.144240    -2.160192    -0.746970    -1.163667    -0.516378
   -1.890323     1.265337     1.115902     1.049135     1.072619     1.050114
   -3.457215    -1.820808     0.711932     2.393917     0.347808     4.107089
    0.064144    -0.158942    -0.141362    -0.926853     1.545524     0.914738
    0.149526     0.014753    -0.522796    -0.892254    -2.786476    -2.707514
    0.620609     0.297448    -0.233034    -0.138687     0.190482     0.975691
    1.747252     0.862110     1.767309     2.477217     2.077141     0.968548
    0.585185     2.563075    -0.839455    -0.970454     0.069734    -0.884237
   -0.852039    -0.642069     1.240342     2.149210    -1.984707     0.055665
    0.818047     0.488725    -0.871273     0.407122     1.621563     1.245239
   -1.399179    -3.016922    -1.592916     0.377005    -0.593960    -0.904723
   -0.408711    -0.489125     0.046932    -0.109187    -1.181483    -0.053265
    0.747282     0.451529    -0.073822     0.484692     0.615508     1.750792
    0.488858    -0.446040     1.429455     0.172999     0.559066    -0.296182
   -1.487975    -1.850144     0.296835    -2.019132    -0.052542    -2.359897
   -2.050955    -1.810758    -0.546335    -0.263468    -0.372805     0.030710
    0.373386     0.109364    -0.623368    -0.405202    -1.188710    -1.469914
    0.261559     1.715197     0.411085    -2.612752    -1.461776     0.541369
   -1.474186     0.756262     0.257117     0.405894    -0.936593     0.138462
   -1.308237    -2.542152    -1.329355     2.071852     2.062378    -0.629337
    1.457753     2.928142     2.443582     1.086066     0.380861     1.109986
   -0.764964    -0.121454     1.232477    -0.702333    -0.630400    -1.874684
   -0.448845    -0.541891     0.159337     1.206267     2.080639     1.541378
    0.000665     1.017781     2.914552    -0.455441     0.643114    -0.086798
    0.798008     0.384580     1.079677    -0.968935    -0.444075    -0.585374
    0.608408     3.417330     0.946821     2.592909     0.526409    -0.381605
   -0.072599     0.851789     0.481289    -0.566159     0.334758    -0.308363
    0.241753    -0.039816     0.161630    -0.066247    -1.120607     0.330964
   -1.816380     2.152642    -0.805752    -2.096657    -0.251513    -0.780782
    0.149411    -1.703594    -1.859849     1.874676     2.637665     2.075960
   -0.347907    -0.555942    -2.715057    -0.172213     0.802324    -0.895159
    0.611045     0.046254    -0.328196    -1.964250     0.454467    -1.715063
    0.925509     1.844450     0.184857     1.209842    -0.721667     1.083901
    0.703891     0.427746    -0.155239    -0.613025     0.308150    -0.130820
    2.280930     1.139794    -0.598533     1.048268    -0.036868    -1.089497
   -1.473943    -2.365031    -1.022855    -3.332562    -0.525917    -0.457138
    2.021209     0.746267     0.913871     1.488987    -0.075409    -0.819687
   -0.024473     1.188352     0.539541     3.003439     0.417613     1.099127
   -0.613744    -5.193278    -1.572480    -1.660047    -1.171685    -0.473064
   -0.561856    -0.435285    -1.403822     0.513394     0.027275    -0.502101
   -1.548369    -0.603397    -1.562267     1.322699     0.082614     0.578013
   -0.211230     0.363213     1.129010     0.488066    -0.921992     1.312712
    1.374051     0.702750     1.905890    -1.590279    -0.986709    -0.086469
    1.979592    -0.008332     2.865752    -0.868169     0.042369     3.245768
    1.613853     2.656302     3.327321     0.756801    -0.808140    -2.026379
   -1.678655    -0.980485     0.752195     0.441671     1.040362     0.049369
   -0.973411    -2.424113    -1.609525    -1.662673    -3.083115    -0.641321
    0.923093     2.790827     0.212318    -1.219725     0.356517    -1.099618
    1.408718     0.191560     0.181015    -0.424992    -0.560010    -1.468538
   -0.815208    -1.433396     0.130179    -0.218668     0.543589    -0.828442
   -1.611165     0.414045     2.264782     0.468621    -1.990100     0.287587
    1.200031     0.733092     1.423373     0.782081     1.237079     3.262238
    1.543329     2.934238     2.423280     1.498861    -0.257340     1.974382
    1.374769    -0.717821     0.460416     0.515658     0.146869     1.653723
    2.495005     0.158355    -0.473560    -0.705717     0.539953    -0.423683
   -2.105731    -1.264956     0.827102    -0.069712     1.320839    -0.187972
   -1.559610    -0.103358    -1.535943    -0.540226    -0.797748    -0.521265
    0.197646    -0.324044    -0.631266     0.523129    -1.173444    -1.095720
    2.093062     0.352650    -0.315370     0.141745    -0.081898     0.704501
    2.871995     0.621130     1.057332    -1.117629    -1.152176    -1.119776
   -0.198863     0.251460     1.109975     0.838412     0.713363     2.275180
    0.975183     1.191218     1.174187    -0.551663    -0.517533    -1.716724
   -0.115273    -1.881159    -0.548410    -0.709068    -1.784708     0.301177
   -0.631231     0.881606    -0.329309     1.231090     0.236997     1.817386
    2.056794     2.660412     2.522192    -0.664458    -0.577288    -1.409097
    1.068655     0.340209     2.189503     2.912993     0.156615    -0.591932
   -2.194993    -1.822750     0.075714    -1.305028    -0.421147    -2.442184
   -0.069510    -0.168616    -1.525207     0.683752    -0.924401    -0.622624
    2.403791     0.542119     0.461829     0.429643     2.674352     0.594913
    1.224696    -0.187145    -1.646798     0.407183     0.124761     0.947726
   -1.331586    -1.821190    -0.890194     0.979912     2.182225     1.065373
   -1.438493     0.086755    -0.002987    -3.464633    -0.171714     0.082818
   -0.692262    -0.748443    -0.752542     1.912763     2.320236     2.282574
   -0.513624     1.297663    -0.218893     1.383934    -0.359593    -1.352488
   -1.216069    -1.385796    -1.680987    -0.148563     1.562234    -0.685858
    2.149798    -0.052012     0.747043     3.277962     1.208620     1.273066
   -0.244726    -1.122347    -1.830135    -1.794375    -2.002953    -1.251859
    1.409227     1.690208     1.206908    -0.706251    -1.158117    -0.285302
    1.972441     2.246527     3.287310    -1.761886    -0.981637    -2.100180
    2.087186     0.368281     2.517995    -0.658006    -1.589336    -2.292426
   -0.986375    -1.085315    -1.102042     0.174934     1.814665    -1.301985
   -0.800872    -1.003568    -0.795105    -0.250221     3.052330    -0.722197
   -1.453988    -0.507812    -1.676876    -0.152335     0.528555     2.444908
    2.106161     0.420244     3.358234     0.237787     1.669112     0.963753
    1.573453    -0.945380    -0.886435    -0.957361    -1.165179     1.375400
    0.823418     1.920644     0.825098    -2.740950    -2.065859     0.272660
    0.074209    -1.128041     0.103611    -3.342863    -1.451791    -0.902627
    0.440229     0.098972     2.086558    -1.403530    -0.916876    -2.311409
   -1.706071     0.942895    -0.229238     1.012298    -0.037497     3.334567
    1.239812     0.025236    -0.286621    -0.229492     0.582381    -1.383010
    2.412633     1.042037     0.149986    -0.978314    -1.163724    -1.356456
    1.553380     1.356687     0.890437     1.437105     1.711754     0.312353
    1.578091     2.207779    -0.751738    -0.885529    -0.270758     1.084000
   -0.055780     0.937076    -0.217139    -0.836597    -0.250453    -0.624881
   -0.910953    -3.786989    -1.411767    -0.070262     0.055713     0.555317
    2.173335     1.899076     0.889739     0.317282     1.346218    -1.467178
   -2.601494     0.083895    -2.407802     0.473665     2.148875     0.169063
   -1.956915    -0.156878     0.222381     1.286738     0.187568     0.582690
   -0.204998    -0.026948    -0.999398    -1.371036     2.125278     1.272137
    0.219375     1.317415     0.705981     0.234459    -2.495158    -1.439903
   -1.408407    -1.518301    -0.478389     0.210791     0.446841    -1.180189
   -3.288452    -0.038805    -1.443909     3.198614     0.168309     1.822035
   -1.891323    -1.292211    -1.205385    -0.211411     0.607097     1.489809
